filter,frequency_hz,gain_db,model
Elimina banda,336.1856037065225,-0.04714981736029706,Butterworth analog order 4
Elimina banda,337.155224395463,-0.04852613057902065,Butterworth analog order 4
Elimina banda,338.12764164758215,-0.04994429536732922,Butterworth analog order 4
Elimina banda,339.1028635286784,-0.05140563788786357,Butterworth analog order 4
Elimina banda,340.0808981278143,-0.05291152791954585,Butterworth analog order 4
Elimina banda,341.0617535573825,-0.05446338033018702,Butterworth analog order 4
Elimina banda,342.0454379531731,-0.05606265659899682,Butterworth analog order 4
Elimina banda,343.03195947444186,-0.05771086639050981,Butterworth analog order 4
Elimina banda,344.02132630397625,-0.059409569181651925,Butterworth analog order 4
Elimina banda,345.0135466481653,-0.06116037594355393,Butterworth analog order 4
Elimina banda,346.00862873706683,-0.0629649508799186,Butterworth analog order 4
Elimina banda,347.00658082447467,-0.0648250132236526,Butterworth analog order 4
Elimina banda,348.0074111879891,-0.06674233909364236,Butterworth analog order 4
Elimina banda,349.01112812908406,-0.06871876341347416,Butterworth analog order 4
Elimina banda,350.01773997317673,-0.07075618189403764,Butterworth analog order 4
Elimina banda,351.02725506969637,-0.07285655308191598,Butterworth analog order 4
Elimina banda,352.0396817921526,-0.07502190047558657,Butterworth analog order 4
Elimina banda,353.05502853820684,-0.07725431471143314,Butterworth analog order 4
Elimina banda,354.07330372974087,-0.0795559558216272,Butterworth analog order 4
Elimina banda,355.09451581292564,-0.08192905556593572,Butterworth analog order 4
Elimina banda,356.1186732582935,-0.0843759198397004,Butterworth analog order 4
Elimina banda,357.14578456080693,-0.08689893115999223,Butterworth analog order 4
Elimina banda,358.17585823992954,-0.08950055123227457,Butterworth analog order 4
Elimina banda,359.208902839697,-0.09218332359971165,Butterworth analog order 4
Elimina banda,360.24492692878624,-0.09494987637743971,Butterworth analog order 4
Elimina banda,361.28393910058924,-0.0978029250739747,Butterworth analog order 4
Elimina banda,362.3259479732826,-0.10074527550214145,Butterworth analog order 4
Elimina banda,363.37096218989836,-0.10377982678180497,Butterworth analog order 4
Elimina banda,364.4189904183977,-0.10690957443663154,Butterworth analog order 4
Elimina banda,365.4700413517415,-0.11013761358736696,Butterworth analog order 4
Elimina banda,366.5241237079626,-0.1134671422437401,Butterworth analog order 4
Elimina banda,367.5812462302387,-0.11690146469747126,Butterworth analog order 4
Elimina banda,368.6414176869632,-0.12044399501858481,Butterworth analog order 4
Elimina banda,369.7046468718205,-0.12409826065734089,Butterworth analog order 4
Elimina banda,370.7709426038573,-0.1278679061539716,Butterworth analog order 4
Elimina banda,371.8403137275551,-0.13175669695847342,Butterworth analog order 4
Elimina banda,372.91276911290555,-0.13576852336259315,Butterworth analog order 4
Elimina banda,373.9883176554827,-0.13990740454605066,Butterworth analog order 4
Elimina banda,375.0669682765169,-0.14417749273905736,Butterworth analog order 4
Elimina banda,376.1487299229695,-0.14858307750301783,Butterworth analog order 4
Elimina banda,377.23361156760524,-0.15312859013129404,Butterworth analog order 4
Elimina banda,378.32162220906923,-0.1578186081716436,Butterworth analog order 4
Elimina banda,379.4127708719602,-0.1626578600720054,Butterworth analog order 4
Elimina banda,380.5070666069044,-0.16765122995096512,Butterworth analog order 4
Elimina banda,381.60451849063287,-0.17280376249422427,Butterworth analog order 4
Elimina banda,382.7051356260552,-0.17812066797809717,Butterworth analog order 4
Elimina banda,383.8089271423354,-0.18360732742084185,Butterworth analog order 4
Elimina banda,384.9159021949681,-0.1892692978625039,Butterworth analog order 4
Elimina banda,386.0260699658529,-0.1951123177735945,Butterworth analog order 4
Elimina banda,387.13943966337285,-0.20114231259261295,Butterworth analog order 4
Elimina banda,388.2560205224695,-0.20736540039219992,Butterworth analog order 4
Elimina banda,389.3758218047187,-0.21378789767325437,Butterworth analog order 4
Elimina banda,390.4988527984095,-0.2204163252860715,Butterworth analog order 4
Elimina banda,391.6251228186195,-0.22725741447704537,Butterworth analog order 4
Elimina banda,392.75464120729293,-0.23431811305902506,Butterworth analog order 4
Elimina banda,393.8874173333181,-0.24160559170305618,Butterworth analog order 4
Elimina banda,395.02346059260395,-0.2491272503484811,Butterworth analog order 4
Elimina banda,396.1627804081598,-0.2568907247279707,Butterworth analog order 4
Elimina banda,397.3053862301729,-0.2649038930034512,Butterworth analog order 4
Elimina banda,398.4512875360854,-0.2731748825079199,Butterworth analog order 4
Elimina banda,399.6004938306751,-0.2817120765879245,Butterworth analog order 4
Elimina banda,400.753014646133,-0.2905241215402012,Butterworth analog order 4
Elimina banda,401.9088595421432,-0.29961993363546574,Butterworth analog order 4
Elimina banda,403.0680381059604,-0.30900870622132043,Butterworth analog order 4
Elimina banda,404.23055995249183,-0.31869991689537225,Butterworth analog order 4
Elimina banda,405.396434724376,-0.3287033347385916,Butterworth analog order 4
Elimina banda,406.56567209206116,-0.3390290275978367,Butterworth analog order 4
Elimina banda,407.73828175388826,-0.349687369405613,Butterworth analog order 4
Elimina banda,408.91427343616965,-0.36068904752342223,Butterworth analog order 4
Elimina banda,410.09365689327,-0.37204507009440047,Butterworth analog order 4
Elimina banda,411.27644190768797,-0.3837667733891878,Butterworth analog order 4
Elimina banda,412.4626382901352,-0.3958658291276995,Butterworth analog order 4
Elimina banda,413.6522558796207,-0.40835425175818363,Butterworth analog order 4
Elimina banda,414.845304543531,-0.4212444056731596,Butterworth analog order 4
Elimina banda,416.04179417771047,-0.43454901234039955,Butterworth analog order 4
Elimina banda,417.2417347065464,-0.4482811573255688,Butterworth analog order 4
Elimina banda,418.4451360830493,-0.46245429718114156,Butterworth analog order 4
Elimina banda,419.652008288936,-0.47708226617478944,Butterworth analog order 4
Elimina banda,420.86236133471283,-0.49217928282844003,Butterworth analog order 4
Elimina banda,422.07620525975705,-0.5077599562373244,Butterworth analog order 4
Elimina banda,423.2935501324025,-0.523839292136604,Butterworth analog order 4
Elimina banda,424.514406050022,-0.5404326986811231,Butterworth analog order 4
Elimina banda,425.7387831391097,-0.5575559919018476,Butterworth analog order 4
Elimina banda,426.96669155536773,-0.5752254008008759,Butterworth analog order 4
Elimina banda,428.19814148378873,-0.5934575720444426,Butterworth analog order 4
Elimina banda,429.4331431387406,-0.6122695742120313,Butterworth analog order 4
Elimina banda,430.67170676405186,-0.631678901557228,Butterworth analog order 4
Elimina banda,431.9138426330948,-0.6517034772344087,Butterworth analog order 4
Elimina banda,433.15956104887334,-0.6723616559435415,Butterworth analog order 4
Elimina banda,434.40887234410707,-0.693672225943389,Butterworth analog order 4
Elimina banda,435.66178688131566,-0.7156544103820955,Butterworth analog order 4
Elimina banda,436.91831505290764,-0.7383278678925735,Butterworth analog order 4
Elimina banda,438.1784672812646,-0.761712692398399,Butterworth analog order 4
Elimina banda,439.4422540188283,-0.7858294120754326,Butterworth analog order 4
Elimina banda,440.7096857481876,-0.81069898741275,Butterworth analog order 4
Elimina banda,441.98077298216367,-0.8363428083160368,Butterworth analog order 4
Elimina banda,443.25552626390004,-0.8627826901963607,Butterworth analog order 4
Elimina banda,444.53395616694854,-0.8900408689865297,Butterworth analog order 4
Elimina banda,445.81607329535575,-0.9181399950278157,Butterworth analog order 4
Elimina banda,447.10188828375345,-0.9471031257703361,Butterworth analog order 4
Elimina banda,448.3914117974454,-0.9769537172310737,Butterworth analog order 4
Elimina banda,449.6846545324959,-1.0077156141550943,Butterworth analog order 4
Elimina banda,450.98162721581923,-1.0394130388273817,Butterworth analog order 4
Elimina banda,452.2823406052666,-1.0720705784846591,Butterworth analog order 4
Elimina banda,453.5868054897181,-1.1057131712801498,Butterworth analog order 4
Elimina banda,454.89503268917116,-1.1403660907568547,Butterworth analog order 4
Elimina banda,456.20703305482846,-1.176054928789477,Butterworth analog order 4
Elimina banda,457.522817469191,-1.2128055769596877,Butterworth analog order 4
Elimina banda,458.8423968461465,-1.2506442063344427,Butterworth analog order 4
Elimina banda,460.1657821310603,-1.2895972456232896,Butterworth analog order 4
Elimina banda,461.49298430086657,-1.3296913576969387,Butterworth analog order 4
Elimina banda,462.8240143641575,-1.3709534144567412,Butterworth analog order 4
Elimina banda,464.15888336127773,-1.4134104700527006,Butterworth analog order 4
Elimina banda,465.49760236441404,-1.4570897324559215,Butterworth analog order 4
Elimina banda,466.840182477686,-1.5020185334007408,Butterworth analog order 4
Elimina banda,468.1866348372412,-1.5482242967217166,Butterworth analog order 4
Elimina banda,469.53697061134505,-1.5957345051206595,Butterworth analog order 4
Elimina banda,470.8912010004745,-1.6445766654099594,Butterworth analog order 4
Elimina banda,472.2493372374111,-1.6947782722896656,Butterworth analog order 4
Elimina banda,473.61139058733255,-1.7463667707275103,Butterworth analog order 4
Elimina banda,474.9773723479086,-1.7993695170231547,Butterworth analog order 4
Elimina banda,476.3472938493936,-1.8538137386497369,Butterworth analog order 4
Elimina banda,477.721166454719,-1.9097264929784785,Butterworth analog order 4
Elimina banda,479.0990015595906,-1.9671346250045678,Butterworth analog order 4
Elimina banda,480.4808105925807,-2.0260647242037884,Butterworth analog order 4
Elimina banda,481.8666050152245,-2.0865430806625733,Butterworth analog order 4
Elimina banda,483.25639632211266,-2.1485956406344204,Butterworth analog order 4
Elimina banda,484.65019604098995,-2.2122479616877513,Butterworth analog order 4
Elimina banda,486.0480157328492,-2.2775251676194745,Butterworth analog order 4
Elimina banda,487.4498669920258,-2.344451903318868,Butterworth analog order 4
Elimina banda,488.85576144629687,-2.413052289774625,Butterworth analog order 4
Elimina banda,490.26571075697547,-2.4833498794250937,Butterworth analog order 4
Elimina banda,491.6797266190082,-2.5553676120581654,Butterworth analog order 4
Elimina banda,493.0978207610725,-2.629127771472138,Butterworth analog order 4
Elimina banda,494.5200049456719,-2.704651943111496,Butterworth analog order 4
Elimina banda,495.94629096923654,-2.7819609728945736,Butterworth analog order 4
Elimina banda,497.3766906622199,-2.8610749274482723,Butterworth analog order 4
Elimina banda,498.81121588919495,-2.9420130559647637,Butterworth analog order 4
Elimina banda,500.2498785489558,-3.0247937538909375,Butterworth analog order 4
Elimina banda,501.6926905746143,-3.1094345286555076,Butterworth analog order 4
Elimina banda,503.13966393369964,-3.1959519676322707,Butterworth analog order 4
Elimina banda,504.59081062825805,-3.2843617085281234,Butterworth analog order 4
Elimina banda,506.0461426949504,-3.3746784123738798,Butterworth analog order 4
Elimina banda,507.5056722051548,-3.46691573928354,Butterworth analog order 4
Elimina banda,508.9694112650656,-3.561086327132603,Butterworth analog order 4
Elimina banda,510.4373720157921,-3.657201773290905,Butterworth analog order 4
Elimina banda,511.90956663346225,-3.755272619528456,Butterworth analog order 4
Elimina banda,513.3860073293216,-3.8553083401932673,Butterworth analog order 4
Elimina banda,514.8667063498353,-3.9573173337420857,Butterworth analog order 4
Elimina banda,516.35167597679,-4.061306917683785,Butterworth analog order 4
Elimina banda,517.8409285273938,-4.16728332697441,Butterworth analog order 4
Elimina banda,519.3344763543812,-4.275251715882221,Butterworth analog order 4
Elimina banda,520.8323318461144,-4.38521616331843,Butterworth analog order 4
Elimina banda,522.3345074266844,-4.4971796816088085,Butterworth analog order 4
Elimina banda,523.8410155560169,-4.611144228660282,Butterworth analog order 4
Elimina banda,525.3518687299741,-4.727110723454911,Butterworth analog order 4
Elimina banda,526.8670794804582,-4.845079064784794,Butterworth analog order 4
Elimina banda,528.3866603755166,-4.965048153122143,Butterworth analog order 4
Elimina banda,529.9106240194432,-5.087015915500261,Butterworth analog order 4
Elimina banda,531.438983052887,-5.210979333265858,Butterworth analog order 4
Elimina banda,532.9717501529547,-5.336934472546146,Butterworth analog order 4
Elimina banda,534.5089380333145,-5.464876517262214,Butterworth analog order 4
Elimina banda,536.0505594443049,-5.59479980450762,Butterworth analog order 4
Elimina banda,537.5966271730381,-5.726697862100462,Butterworth analog order 4
Elimina banda,539.1471540435065,-5.8605634481096756,Butterworth analog order 4
Elimina banda,540.70215291669,-5.996388592149408,Butterworth analog order 4
Elimina banda,542.2616366906601,-6.134164638230311,Butterworth analog order 4
Elimina banda,543.8256183006906,-6.2738822889550905,Butterworth analog order 4
Elimina banda,545.3941107193627,-6.415531650842486,Butterworth analog order 4
Elimina banda,546.9671269566714,-6.5591022805665276,Butterworth analog order 4
Elimina banda,548.5446800601366,-6.7045832318999645,Butterworth analog order 4
Elimina banda,550.1267831149088,-6.851963103153109,Butterworth analog order 4
Elimina banda,551.7134492438789,-7.001230084907187,Butterworth analog order 4
Elimina banda,553.3046916077868,-7.152372007845877,Butterworth analog order 4
Elimina banda,554.9005234053288,-7.305376390498029,Butterworth analog order 4
Elimina banda,556.5009578732706,-7.460230486713022,Butterworth analog order 4
Elimina banda,558.1060082865547,-7.616921332699608,Butterworth analog order 4
